ID,Subject,Bangla,Arabic,Urdu,English,Pronunciation
PF-107,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,চুক্ষু চিকিৎসক,كَحَّالٌ,آنکھ کا علاج کرنے والا,Weighman,(ওয়েম্যান)
PF-108,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,মদ ব্যবসায়ী,خَمَّارٌ,شراب فروش,Soap vendor,(সোপ ভেন্ডর)
PF-109,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,গায়ক,مُغَنِّيْ,گانے والا,Cement maker,(সিমেন্ট মেকার)
PF-110,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,জল্লাদ,سَيَّافٌ,گردن مارنے والا,Vegetable seller,(ভেজিটেবল সেলার)
PF-111,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,ফল ব্যবসায়ী,فَاكِهَانِيٌّ,میوہ فروش,Railway Guard,(রেলওয়ে গার্ড)
PF-112,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,উটওয়ালা,جَمَّالٌ,اونٹ والا,Wrestler,(রেসলার)
PF-113,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,কুপ পরিষ্কারকারী,بَيَّارٌ,کنواں صاف کرنے والا,Watchman,(ওয়াচম্যান)
PF-114,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,ভিক্ষুক,شَحَّاذٌ,بھیک مانگنے والا,Jailer,(জেইলার)
PF-115,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"যে বানর নাচায়, বানর ওয়ালা",قَرَّادٌ,بندر نچانے والا,Whitewasher,(হোয়াইট-ওয়াশার)
PF-116,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"ওজনদাতা, পরিমাপক",وَزَّانٌ,تولنے والا,Potter,(পটার)
PF-117,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,সাবান বিক্রেতা,صَبَّانٌ,صابون فروش,Fisherman,(ফিশারম্যান)
PF-118,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,সিমেন্ট প্রস্তুতকারক,جَصَّاصٌ,گچ بنانے والا,Artist,(আর্টিস্ট)
PF-119,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,সবজি বিক্রেতা,خُضْرِيٌّ, سبزی فروش,Male dancer,(মেল ড্যান্সার)
PF-120,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,রেলওয়ে গার্ড,لَمْسَارِيٌّ,ریلوے گارڈ,Soldier,(সোলজার)
PF-121,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,যাদুকর,سَاحِرٌ,جادو گر,Minister,(মিনিস্টার)
PF-122,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"পলোয়ান, কুস্তিগীর",مُصَارِعٌ,پہلوان,King,(কিং)
PF-123,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,চৌকিদার,حَرَّاسٌ,چوکیدار,Queen,(কুইন)
PF-124,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"জেলার, কারা প্রধান",سَجَّانٌ,جیلخانہ کا داروغہ,Actor,(অ্যাক্টর)
PF-125,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,টহলদার,عَسَسٌ,کوتووال,Pilot,(পাইলট)
PF-126,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"সাদা রংকারী, চুনকামকার",مُبَيِّضٌ,قلعی ساز,Sailor,(সেইলর)
PF-127,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"কুম্ভকার, কুমার, মৃৎপাত্র নির্মাতা",خَزَّافٌ,کمہار,Postman,(পোস্টম্যান)
PF-128,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,জেলে,سَمَّاكٌ,مچھلی فروش,Mechanic,(মেকানিক)
PF-129,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,অংকন শিল্পী,رَسَّامٌ,نقشہ نویس,Plumber,(প্লাম্বার)
PF-130,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,নর্তক,رَقَّاصٌ,ناچنے والا,Electrician,(ইলেকট্রিশিয়ান)
PF-131,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"সিপাহী, সৈনিক",عَسْكَرِيٌّ,سپاہی,Architect,(আর্কিটেক্ট)
PF-132,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"উজির, মন্ত্রী",وَزِيْرٌ,وزیر,Scientist,(সায়েন্টিস্ট)
PF-133,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,বাদশাহ,سُلْطَانٌ,بادشاہ,Astronomer,(অ্যাস্ট্রোনোমার)
PF-134,পেশা أَصْحَابُ الْحِرَفِ وَالْمِهَنِ Profession / Professionals,"বাদশাহ, রাজা",مَلِكٌ,بادشاہ,Judge,(জাজ)
DE-01, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বড় নাকধারী,أَنْفَاقٌ,بڑی ناک والا,Long-nosed,(লং-নোজড)
DE-02, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বড় ঠোঁট বিশিষ্ট,شَفَاهِيْ,بڑے ہونٹ والا,Fat-lipped,(ফ্যাট-লিপড)
DE-03, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,ঠোঁট কাটা,أَفْلَحُ,ہونٹ کٹا,Hare-lipped,(হেয়ার-লিপড)
DE-04, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বেঁটে,نُعَاشٌ,"بونا، کوتاہ قد",Dwarf,(ডোয়ার্ফ)
DE-05, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বধির,أَصَمُّ,بہرا (مرد),Deaf,(ডেফ)
DE-06, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বধিরনী,صَمَّاءُ,بھری (عورت),Female deaf,(ফিমেল ডেফ)
DE-07, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,দন্তহীন,أَدْرَدُ,پوپلا (مرد),Toothless,(টুথলেস)
DE-08, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,দন্তহীনা,دَرْدَاءُ,پوپلی(عورت),Female edentate,(ফিমেল ইডেনটেট)
DE-09, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,তোৎলা,أَنْثَغُ,توتلا,Stammerer,(স্ট্যামারার)
DE-10, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বিকলাঙ্গ,أَقْطَعُ,ٹنڈا,Crippled,(ক্রিপলড)
DE-11, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,ক্ষীণ দৃষ্টি,أَخْفَشُ,جندھا,Weak-sighted,(উইক-সাইটেড)
DE-12, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,তোৎলা ,أَلْكَنُ,ھکلا,Stammerer,(স্ট্যামারার)
DE-13, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বোবা ,أَبْكَمُ,گونگا,Dumb,(ডাম্ব)
DE-14, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,কুঁজো,أَحْدَبُ,کبڑا,Hunchback,(হাঞ্চব্যাক)
DE-15, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,টেকো মাথা,أَجَمُّ,منڈا,Bald head,(বল্ড হেড)
DE-16, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,টেকো,أَقْرَعُ,گنجا,Bald-headed,(বল্ড-হেডেড)
DE-17, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,বক্রদৃষ্টি (টেরা),أَحْوَلُ,بھینگا,Squint-eyed,(স্কুইন্ট-আইড)
DE-18, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,ছোট ঘাড় বিশিষ্ট,أَرْقَصُ,کوتاہ گردن,Short-necked,(শর্ট-নেকড)
DE-19, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"লেঙ্গা, যার বাম হাতে শক্তি বেশী",أَعْسَرُ,کھبّا,Left-hander,(লেফট-হ্যান্ডার)
DE-20, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,কানকাটা,أَخْرَبُ,کن پھٹا,Whose ear was cut,(হুজ ইয়ার ওয়াজ কাট)
DE-21, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"পঙ্গু, খোড়া",زَمِنٌ,لنجا,Lame,(লেমে)
DE-22, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"পেটুক, লম্বোদর",بَطِيْنٌ,توند والا,Voracious,(ভোরাশিয়াস)
DE-23, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"আনাড়ী, কুম্বভাবের নারী",خَرْقَاءُ,"پھوپڑ، بے سلیقہ عورت",Foolish lady,(ফুলিশ লেডি)
DE-24, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"ছেঁচড়, ছেচড়া",بَذُوْرٌ,چھچڑا,Fraudulent,(ফ্রডুলেন্ট)
DE-25, ত্রুটিযুক্ত মানুষ ও অপরাধী/ أَصْحَابُ الْعُيُوْبِ وَالْمُخْطِئِيْنَ / Defaulted & Flawed Human Beings,"কাপুরুষ, নপুংসক",مَجْبُوْبٌ,ھیجڑا,Coward,(কাওয়ার্ড)
